point_transaction_id,point_date_key,created_date,modified_date,wf_key,point_allocation_id,campaign_membership_id,campaign_membership_pledge_id,point_created_date,point_modified_date,point_settled_date,point_voided_date,point_order_id,point_status,point_action,point_amount,user_id,groupon_account_id,user_uuid,category
315528863,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101553617,,,2020-05-20 03:51:46.000,2020-05-20 03:51:46.000,,,,held,reverse_authorization,34.3000,499033477,303548555,f6d73a90-3db7-11e8-94ee-52545557b1e7,refund
315529707,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101287759,,,2020-05-20 04:08:37.000,2020-05-20 04:08:37.000,,,,held,authorization,-48.0300,22869111,10980434,6d086058-2401-11e2-86db-00259069d5fe,exchange
315525105,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,99361847,,,2020-05-20 02:30:36.000,2020-05-20 02:30:36.000,,,,held,reverse_authorization,2.1200,86092288,305760471,9d7e282a-2790-11e2-b88f-00259069d5fe,exchange
315528465,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100485777,,,2020-05-20 03:47:52.000,2020-05-20 03:47:52.000,,,,held,reverse_authorization,16.0000,101606743,72184933,384f3c2e-ea8b-11e1-b0d9-00259060afbc,external_gift_card
315522089,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101328413,,,2020-05-20 01:30:14.000,2020-05-20 01:30:14.000,,,,settled,capture,-12.9900,72825142,32132226,07e5160a-2643-11e2-8267-00259069d5fe,exchange
315525515,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,97991459,,,2020-05-20 02:36:36.000,2020-05-20 02:36:36.000,,,,settled,capture,-10.0000,141310387,82599575,12591988-d001-11e3-bebc-002590c12ad2,refund
315528961,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101586429,,,2020-05-20 03:52:28.000,2020-05-20 03:52:28.000,,,,held,reverse_authorization,8.3400,15668429,7795286,5585061a-f392-11e1-be3b-00259060b59c,exchange
315519335,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101619013,,,2020-05-20 00:48:13.000,2020-05-20 00:48:13.000,,,,settled,issuance,11.7600,536028617,332014435,34027274-1123-11e9-b3bf-0242ac110002,refund
315528311,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101461839,,,2020-05-20 03:43:25.000,2020-05-20 03:43:25.000,,,,held,authorization,-36.2400,580917447,369795591,5413fb3c-4a16-11ea-9eb5-0242ac120002,refund
315531537,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101062813,,,2020-05-20 04:57:06.000,2020-05-20 04:57:06.000,,,,held,authorization,-22.8600,215569163,228338259,48db0830-b51a-11e6-a07c-002590980910,external_gift_card
315521599,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101319967,,,2020-05-20 01:19:24.000,2020-05-20 01:19:24.000,,,,held,authorization,-11.0000,576262901,365837411,a1d5a98a-3259-11ea-b5c0-0242ac120002,refund
315524663,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620081,,,2020-05-20 02:21:20.000,2020-05-20 02:21:20.000,,,,settled,issuance,25.0000,206334219,127781709,192b8010-9c65-11e6-b332-002590980766,exchange
315519821,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101582893,,,2020-05-20 00:53:57.000,2020-05-20 00:53:57.000,,,,held,reverse_authorization,66.4800,587253067,375421351,4f0ad60e-6f16-11ea-91e8-0242ac120002,refund
315516985,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100747245,,,2020-05-20 00:00:54.000,2020-05-20 00:00:54.000,,,,settled,capture,-0.7800,26241064,12418545,2d4e0816-0afa-11e2-a65e-00259060b35c,cs
315518547,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101586825,,,2020-05-20 00:31:27.000,2020-05-20 00:31:27.000,,,,settled,capture,-9.9900,47450479,22411843,af3a34b0-24bf-11e2-8854-00259069d5fe,refund
315528565,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100960233,,,2020-05-20 03:50:24.000,2020-05-20 03:50:24.000,,,,held,reverse_authorization,9.6300,59410671,45614974,b5e56e04-eb23-11e1-b9f0-00259060b5fc,refund
315520519,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101364169,,,2020-05-20 01:05:33.000,2020-05-20 01:05:33.000,,,,held,reverse_authorization,14.0600,155604,156774,ef7f9e56-f121-11e1-9965-0025906047f4,refund
315522395,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101619547,,,2020-05-20 01:37:03.000,2020-05-20 01:37:03.000,,,,settled,issuance,17.1400,502174501,305888739,a9543f70-4cc1-11e8-89e0-525464e509f5,refund
315531597,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101618715,,,2020-05-20 04:58:29.000,2020-05-20 04:58:29.000,,,,held,authorization,-89.6000,483309719,290835753,0e10c740-e41b-11e7-886f-5254b826a82a,refund
315524721,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101538765,,,2020-05-20 02:23:05.000,2020-05-20 02:23:05.000,,,,settled,capture,-60.0000,145262071,89441101,60ddf43e-0fb7-11e4-ab06-0025906704ca,refund
315522103,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101582805,,,2020-05-20 01:30:26.000,2020-05-20 01:30:26.000,,,,held,reverse_authorization,35.4900,227217047,150873597,dcbc44e0-efaf-11e6-82c1-002590980808,refund
315527347,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,95908127,,,2020-05-20 03:17:52.000,2020-05-20 03:17:52.000,,,,held,reverse_authorization,5.0000,543157203,335950739,185c09de-4370-11e9-8ba3-0242ac110002,external_gift_card
315524027,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101520585,,,2020-05-20 02:08:39.000,2020-05-20 02:08:39.000,,,,held,authorization,-27.7000,134231869,63087639,0ce8efe2-638b-11e3-9578-00259060b62a,refund
315528331,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101616419,,,2020-05-20 03:43:58.000,2020-05-20 03:43:58.000,,,,held,authorization,-11.0000,461378015,273507021,d9f18380-7df6-11e7-a5fc-002590e87748,exchange
315519293,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101139049,,,2020-05-20 00:46:44.000,2020-05-20 00:46:44.000,,,,held,reverse_authorization,22.1300,156828359,79463430,b720a376-b8c4-11e4-84d5-00259066fe02,refund
315517587,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101617945,,,2020-05-20 00:11:05.000,2020-05-20 00:11:05.000,,,,held,reverse_authorization,76.0000,13879295,7042724,7b34519a-23df-11e2-86db-00259069d5fe,refund
315520721,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101266983,,,2020-05-20 01:06:57.000,2020-05-20 01:06:57.000,,,,held,reverse_authorization,21.6100,136843530,67804192,a42fa3b0-8941-11e3-9a2c-00259060b07a,refund
315523593,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101619829,,,2020-05-20 01:59:50.000,2020-05-20 01:59:50.000,,,,settled,issuance,26.3200,201080617,271666211,900cfe90-8264-11e6-87c6-002590e87748,refund
315528837,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101528875,,,2020-05-20 03:51:43.000,2020-05-20 03:51:43.000,,,,settled,capture,-2.1100,139519515,67143045,4e30770e-afdf-11e3-aa75-00259066fe02,refund
315516973,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101618463,,,2020-05-20 00:00:54.000,2020-05-20 00:00:54.000,,,,settled,issuance,21.9900,61003979,28051702,7a6a0e50-25ef-11e2-9703-00259069d5fe,refund
315531551,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101621479,,,2020-05-20 04:57:33.000,2020-05-20 04:57:33.000,,,,held,authorization,-2.8700,98351271,55221833,5ffef184-2801-11e2-8348-00259069d5fe,exchange
315516967,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101618267,,,2020-05-20 00:00:50.000,2020-05-20 00:00:50.000,,,,held,authorization,-10.5000,221000241,144438479,d9e39a90-cf0f-11e6-9447-002590980798,cs
315524075,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101619041,,,2020-05-20 02:09:37.000,2020-05-20 02:09:37.000,,,,settled,capture,-14.9600,482852651,290449109,5961dd20-e118-11e7-8f0e-5254d89bab81,refund
315525039,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101617227,,,2020-05-20 02:29:43.000,2020-05-20 02:29:43.000,,,,held,authorization,-67.7100,581097691,369953593,46941a94-4aea-11ea-907e-0242ac120002,refund
315526113,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,99698589,,,2020-05-20 02:52:01.000,2020-05-20 02:52:01.000,,,,held,authorization,-1.9800,553755695,344424579,f53790b8-95ef-11e9-add2-0242ac120002,exchange
315526977,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101060045,,,2020-05-20 03:11:00.000,2020-05-20 03:11:00.000,,,,held,reverse_authorization,17.9900,483414127,290923051,ebc5ba60-e4bf-11e7-9111-52541b283240,refund
315523381,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101616281,,,2020-05-20 01:54:46.000,2020-05-20 01:54:46.000,,,,held,reverse_authorization,5.8100,116611806,51341648,941b1514-7b77-11e2-8b75-0025909806ec,refund
315527495,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620659,,,2020-05-20 03:23:16.000,2020-05-20 03:23:16.000,,,,held,authorization,-27.3300,229051271,152953071,123dde60-f877-11e6-a9b8-002590980642,refund
315527275,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101441485,,,2020-05-20 03:16:23.000,2020-05-20 03:16:23.000,,,,settled,capture,-0.9200,171334152,88426312,5ee45b40-8e06-11e5-9efb-002590e87748,external_gift_card
315523315,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101300001,,,2020-05-20 01:53:04.000,2020-05-20 01:53:04.000,,,,settled,capture,-407.3800,120472908,53920409,cf584f78-ab67-11e2-9744-002590612862,refund
315529475,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,99927375,,,2020-05-20 04:03:28.000,2020-05-20 04:03:28.000,,,,held,reverse_authorization,10.0000,537094985,331562789,b73bd566-1963-11e9-afad-0242ac110002,cs
315529565,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,96454579,,,2020-05-20 04:05:50.000,2020-05-20 04:05:50.000,,,,held,authorization,-69.0500,70309668,42656943,6b3766d8-eb9a-11e1-a50c-00259060b5be,external_gift_card
315522713,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101607737,,,2020-05-20 01:41:45.000,2020-05-20 01:41:45.000,,,,held,reverse_authorization,35.0000,591108465,379012703,7d26ff8a-9852-11ea-864c-0242ac120002,refund
315527643,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101617297,,,2020-05-20 03:28:48.000,2020-05-20 03:28:48.000,,,,held,authorization,-56.8000,581097691,369953593,46941a94-4aea-11ea-907e-0242ac120002,refund
315525043,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620197,,,2020-05-20 02:30:10.000,2020-05-20 02:30:10.000,,,,settled,issuance,3.7500,98752286,43281458,a1d90c14-2803-11e2-8348-00259069d5fe,refund
315524775,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620123,,,2020-05-20 02:24:38.000,2020-05-20 02:24:38.000,,,,settled,issuance,25.0000,79588434,34014059,42d30846-0418-11e2-b045-00259060b5c0,external_gift_card
315517987,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100871501,,,2020-05-20 00:17:59.000,2020-05-20 00:17:59.000,,,,held,authorization,-371.7600,121625851,54603745,30c49ad6-ba78-11e2-9385-0025906127a2,refund
315520245,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101619195,,,2020-05-20 01:03:32.000,2020-05-20 01:03:32.000,,,,settled,issuance,13.0500,120883664,54152972,0ffa432e-b10d-11e2-8405-00259066fe1e,exchange
315523287,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101089607,,,2020-05-20 01:52:01.000,2020-05-20 01:52:01.000,,,,settled,capture,-10.2500,226879405,150514069,70a59a30-ee34-11e6-9197-002590980808,refund
315529321,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100572529,,,2020-05-20 04:00:39.000,2020-05-20 04:00:39.000,,,,settled,capture,-16.0000,26468665,12519125,72b9d010-1a54-11e2-8b06-00259060b5c0,refund
315518687,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101618841,,,2020-05-20 00:35:04.000,2020-05-20 00:35:04.000,,,,held,reverse_authorization,0.7800,187215972,106469651,7a9d0da0-211d-11e6-8ea2-002590980646,exchange
315521115,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101619263,,,2020-05-20 01:09:10.000,2020-05-20 01:09:10.000,,,,settled,issuance,45.0800,565326411,355381247,73e52ea0-ff88-11e9-b72d-0242ac120002,exchange
315525431,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100935295,,,2020-05-20 02:34:13.000,2020-05-20 02:34:13.000,,,,held,reverse_authorization,1.2600,42961142,31323774,dda79ee0-24ac-11e2-8854-00259069d5fe,refund
315523085,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101617313,,,2020-05-20 01:48:06.000,2020-05-20 01:48:06.000,,,,held,authorization,-6.6600,78924488,86746673,83fad29e-26ec-11e2-8757-00259069d5fe,refund
315518449,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101370669,,,2020-05-20 00:30:20.000,2020-05-20 00:30:20.000,,,,settled,capture,-30.0000,3192239,43547617,985cb912-2306-11e2-bc45-00259069d5fe,refund
315527899,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101615101,,,2020-05-20 03:34:28.000,2020-05-20 03:34:28.000,,,,held,authorization,-68.4700,183049964,294371615,0d683380-f536-11e5-bddd-002590980798,refund
315527691,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100942605,,,2020-05-20 03:30:12.000,2020-05-20 03:30:12.000,,,,settled,capture,-15.8100,117115013,58148607,0bf87a02-8318-11e2-b2af-00259060b6b8,refund
315527125,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101275559,,,2020-05-20 03:12:27.000,2020-05-20 03:12:27.000,,,,held,reverse_authorization,17.1400,50557432,23450566,7c8f0ee8-24cc-11e2-8854-00259069d5fe,refund
315530799,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101569159,,,2020-05-20 04:35:10.000,2020-05-20 04:35:10.000,,,,held,authorization,-55.0000,471359183,281151359,30497600-ac3e-11e7-9ad7-002590980808,refund
315528509,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620935,,,2020-05-20 03:49:15.000,2020-05-20 03:49:15.000,,,,settled,issuance,5.4000,3701396,4876572,ca5b5a38-1b98-11e2-b2c4-0025906127fe,refund
315527531,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620557,,,2020-05-20 03:24:18.000,2020-05-20 03:24:18.000,,,,settled,capture,-19.0000,13473828,329901617,ee85d878-23dd-11e2-86db-00259069d5fe,exchange
315521735,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101213311,,,2020-05-20 01:21:42.000,2020-05-20 01:21:42.000,,,,held,authorization,-43.2000,44453586,21152245,fa6de470-faaf-11e1-a746-00259060b6b8,refund
315527101,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100862505,,,2020-05-20 03:11:44.000,2020-05-20 03:11:44.000,,,,held,reverse_authorization,10.3600,103409321,54125903,8ba7da7c-f7a9-11e1-b8ec-00259060b59c,refund
315524559,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,87890507,,,2020-05-20 02:20:22.000,2020-05-20 02:20:22.000,,,,held,reverse_authorization,15.0000,90906008,58111299,c3846e34-27dc-11e2-8348-00259069d5fe,exchange
315526777,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101557461,,,2020-05-20 03:08:37.000,2020-05-20 03:08:37.000,,,,held,authorization,-16.7200,246751217,170554431,8b94a780-3a1c-11e7-ba54-002590980642,refund
315528681,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101417669,,,2020-05-20 03:50:49.000,2020-05-20 03:50:49.000,,,,settled,capture,-20.0000,144046011,263189017,0d7c01cc-fc44-11e3-871e-002590980640,refund
315525949,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620393,,,2020-05-20 02:47:41.000,2020-05-20 02:47:41.000,,,,settled,issuance,5.0000,116597909,51888357,eef2b822-7b16-11e2-b59e-00259096a43e,refund
315524847,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620151,,,2020-05-20 02:25:52.000,2020-05-20 02:25:52.000,,,,settled,issuance,2.1500,139240368,66922254,56aff0ae-ab92-11e3-afca-0025906127f8,refund
315523917,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100537921,,,2020-05-20 02:05:37.000,2020-05-20 02:05:37.000,,,,held,authorization,-13.9100,492894659,298720937,608decf0-1c9c-11e8-934f-5254d89bab81,refund
315521631,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100821031,,,2020-05-20 01:19:54.000,2020-05-20 01:19:54.000,,,,settled,capture,-1.1000,108048391,45749996,d99df150-eef1-11e1-9dc2-00259060b244,refund
315525013,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100853675,,,2020-05-20 02:29:12.000,2020-05-20 02:29:12.000,,,,held,authorization,-25.0000,54003378,25181682,d2b94614-f027-11e1-b7cb-00259060b040,refund
315523203,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100351937,,,2020-05-20 01:50:33.000,2020-05-20 01:50:33.000,,,,settled,capture,-21.0000,94849970,39172435,611f7984-10ba-11e2-8bab-00259060ae36,refund
315527657,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100703647,,,2020-05-20 03:29:23.000,2020-05-20 03:29:23.000,,,,held,authorization,-15.2200,554770505,345274903,66b38c7e-9dc5-11e9-a82c-0242ac120002,refund
315531277,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101616501,,,2020-05-20 04:48:47.000,2020-05-20 04:48:47.000,,,,held,authorization,-7.5000,127821338,58139433,38d1e426-0b8c-11e3-a4d4-00259060adac,exchange
315519043,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101618451,,,2020-05-20 00:43:02.000,2020-05-20 00:43:02.000,,,,held,reverse_authorization,15.0000,95649978,84345463,2de0c4c4-27f3-11e2-8348-00259069d5fe,exchange
315517741,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101618371,,,2020-05-20 00:12:30.000,2020-05-20 00:12:30.000,,,,held,authorization,-13.2000,74796775,160344109,a165eab8-26d7-11e2-8757-00259069d5fe,refund
315524339,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101061383,,,2020-05-20 02:15:48.000,2020-05-20 02:15:48.000,,,,held,reverse_authorization,22.3200,465142241,276446197,52a0f420-8ffc-11e7-adad-002590980910,exchange
315524537,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101586799,,,2020-05-20 02:19:43.000,2020-05-20 02:19:43.000,,,,held,authorization,-24.5900,9094943,4695356,ef49a004-23ca-11e2-86db-00259069d5fe,refund
315522661,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,100857319,,,2020-05-20 01:40:48.000,2020-05-20 01:40:48.000,,,,held,reverse_authorization,63.5900,27614719,41145849,ce0df408-1470-11e2-9493-002590612862,refund
315527339,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101620671,,,2020-05-20 03:17:38.000,2020-05-20 03:17:38.000,,,,settled,issuance,35.2800,454345605,293392391,a8eac0a0-5e6e-11e7-8af4-002590e879ee,refund
315517933,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,99166851,,,2020-05-20 00:16:39.000,2020-05-20 00:16:39.000,,,,held,reverse_authorization,11.2000,96252949,40810620,5536de84-e9a8-11e1-bd20-00259060ae36,exchange
315526065,20200520,2020-05-20 15:28:55.000,2020-05-20 22:10:39.681,20200520,101574869,,,2020-05-20 02:50:23.000,2020-05-20 02:50:23.000,,,,held,reverse_authorization,31.4500,82302534,34828584,91717984-19fc-11e2-9908-00259060adac,refund
